year,quarter,Starting colonies,Maximum colonies,Lost colonies,Percent lost,Added colonies,Varroa mites,Other pests,Diseases,Pesticides,Other,Unknown,year_and_quarter,state_idx,region_idx,subregion_idx,State_Alabama,State_Arizona,State_Arkansas,State_California,State_Colorado,State_Connecticut,State_Florida,State_Georgia,State_Hawaii,State_Idaho,State_Illinois,State_Indiana,State_Iowa,State_Kansas,State_Kentucky,State_Louisiana,State_Maine,State_Maryland,State_Massachusetts,State_Michigan,State_Minnesota,State_Mississippi,State_Missouri,State_Montana,State_Nebraska,State_New Jersey,State_New Mexico,State_New York,State_North Carolina,State_North Dakota,State_Ohio,State_Oklahoma,State_Oregon,State_Pennsylvania,State_South Carolina,State_South Dakota,State_Tennessee,State_Texas,State_Utah,State_Vermont,State_Virginia,State_Washington,State_West Virginia,State_Wisconsin,State_Wyoming,region_midwest,region_northeast,region_south,region_west,subregion_east north central,subregion_east south central,subregion_mid atlantic,subregion_mountain,subregion_new england,subregion_pacific,subregion_south atlantic,subregion_west north central,subregion_west south central,FinalColonyCount,LogFinalToStart
2020,Q2,21000.0,29000.0,3600.0,12.0,14500.0,30.4,24.6,16.5,0.8,3.5,0.5,2020-04-01,12,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18480.0,-0.12783337150988489
2020,Q1,4500.0,7000.0,750.0,11.0,1200.0,13.3,8.1,7.8,7.8,3.1,11.3,2020-01-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4005.0,-0.11653381625595151
2020,Q2,7500.0,8000.0,440.0,6.0,1800.0,68.4,34.1,24.0,32.8,28.9,14.3,2020-04-01,13,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7050.0,-0.06187540371808753
2020,Q1,7000.0,10500.0,1200.0,11.0,1500.0,17.4,2.6,2.0,0.3,7.6,6.5,2020-01-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6230.0,-0.11653381625595151
2020,Q2,11000.0,11000.0,1200.0,11.0,4200.0,18.3,10.9,0.2,1.2,2.9,3.2,2020-04-01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9790.0,-0.11653381625595151
2020,Q1,44000.0,48000.0,4800.0,10.0,9000.0,26.5,7.0,0.7,1.2,1.4,0.6,2020-01-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39600.0,-0.10536051565782628
2020,Q2,53000.0,53000.0,1800.0,3.0,2200.0,23.7,4.7,0.5,0.1,3.5,1.3,2020-04-01,15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51410.0,-0.030459207484708574
2020,Q1,1300.0,1700.0,130.0,8.0,,19.6,1.2,0.7,,2.2,3.0,2020-01-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1196.0,-0.08338160893905101
2020,Q2,1600.0,22000.0,1300.0,6.0,520.0,12.1,0.2,6.9,,0.5,,2020-04-01,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1504.0,-0.06187540371808753
2020,Q1,7000.0,7500.0,640.0,9.0,,19.9,1.5,0.1,,8.5,2.4,2020-01-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6370.0,-0.09431067947124129
2020,Q2,7000.0,8000.0,680.0,9.0,4500.0,12.0,1.1,0.1,1.1,3.2,0.5,2020-04-01,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6370.0,-0.09431067947124129
2020,Q1,3800.0,4000.0,350.0,9.0,600.0,13.9,0.5,1.8,0.3,4.5,2.2,2020-01-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3458.0,-0.09431067947124129
2020,Q2,4300.0,13500.0,740.0,5.0,980.0,14.7,2.1,0.3,0.4,1.1,0.4,2020-04-01,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4085.0,-0.05129329438755058
2020,Q1,60000.0,65000.0,6000.0,9.0,3800.0,8.1,0.5,0.2,0.2,0.4,0.7,2020-01-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,54600.0,-0.09431067947124129
2020,Q2,64000.0,79000.0,2600.0,3.0,9500.0,38.0,11.5,2.2,6.0,3.2,1.1,2020-04-01,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,62080.0,-0.030459207484708574
2020,Q1,21000.0,57000.0,1000.0,2.0,2000.0,3.5,,,0.2,4.3,0.3,2020-01-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20580.0,-0.020202707317519466
2020,Q2,59000.0,126000.0,6500.0,5.0,20000.0,20.6,2.9,0.7,8.8,4.4,0.4,2020-04-01,20,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56050.0,-0.05129329438755058
2020,Q1,26000.0,28000.0,5000.0,18.0,16000.0,58.6,50.9,0.3,1.8,14.5,3.6,2020-01-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,21320.0,-0.19845093872383832
2020,Q2,34000.0,37000.0,3000.0,8.0,3700.0,51.2,36.8,,0.9,8.4,0.2,2020-04-01,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,31280.0,-0.08338160893905101
2020,Q1,8500.0,8500.0,2100.0,25.0,30.0,8.4,3.4,0.9,1.6,2.1,3.4,2020-01-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6375.0,-0.2876820724517809
2020,Q2,6500.0,6500.0,390.0,6.0,2900.0,17.4,1.5,5.7,3.1,11.2,1.9,2020-04-01,22,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6110.0,-0.06187540371808753
2020,Q1,18000.0,48000.0,150.0,0.008333333333333333,,4.0,,,,0.5,,2020-01-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,17998.5,-8.333680574845967e-05
2020,Q2,48000.0,120000.0,3800.0,3.0,14000.0,12.1,5.6,5.9,,4.6,0.3,2020-04-01,23,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46560.0,-0.030459207484708574
2020,Q1,9000.0,17000.0,670.0,4.0,70.0,2.2,0.1,0.1,,0.3,0.8,2020-01-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8640.0,-0.040821994520255166
2020,Q2,16500.0,39000.0,1800.0,5.0,7000.0,15.8,1.0,4.4,10.9,0.1,2.6,2020-04-01,24,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15675.0,-0.05129329438755058
2020,Q1,6500.0,7000.0,250.0,4.0,110.0,9.4,2.9,0.5,0.1,3.2,2.3,2020-01-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6240.0,-0.040821994520255166
2020,Q2,7000.0,20000.0,760.0,4.0,1600.0,7.2,0.8,22.1,0.1,22.3,0.1,2020-04-01,25,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6720.0,-0.040821994520255166
2020,Q1,6000.0,6000.0,40.0,1.0,120.0,2.1,,,,0.7,0.2,2020-01-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5940.0,-0.01005033585350145
2020,Q2,3100.0,6000.0,50.0,1.0,250.0,3.0,0.4,0.3,0.4,0.4,0.1,2020-04-01,26,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3069.0,-0.01005033585350145
2020,Q1,29000.0,36000.0,3700.0,10.0,230.0,6.6,2.9,,,1.7,7.7,2020-01-01,27,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26100.0,-0.10536051565782628
2020,Q2,33000.0,56000.0,4900.0,9.0,6500.0,21.2,2.6,0.6,0.2,3.6,0.6,2020-04-01,27,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30030.0,-0.09431067947124129
2020,Q1,15000.0,23000.0,2200.0,10.0,3000.0,35.7,7.1,4.8,0.6,1.4,5.1,2020-01-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13500.0,-0.10536051565782628
2020,Q2,24000.0,25000.0,1600.0,6.0,6000.0,23.0,5.5,1.9,,1.8,1.4,2020-04-01,28,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22560.0,-0.06187540371808753
2020,Q1,53000.0,82000.0,4500.0,5.0,2500.0,0.6,,,,3.1,,2020-01-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50350.0,-0.05129329438755058
2020,Q2,67000.0,395000.0,17500.0,4.0,29000.0,25.7,1.7,2.6,3.0,2.9,1.5,2020-04-01,29,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,64320.0,-0.040821994520255166
2020,Q1,15500.0,20000.0,5500.0,28.0,840.0,17.6,3.6,1.1,0.1,3.0,13.4,2020-01-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11160.0,-0.3285040669720361
2020,Q2,15500.0,16500.0,1700.0,10.0,9500.0,23.8,12.0,6.2,5.8,7.3,13.3,2020-04-01,30,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13950.0,-0.10536051565782628
2020,Q1,19500.0,19500.0,700.0,4.0,5000.0,11.4,0.6,0.4,0.5,0.4,0.3,2020-01-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,18720.0,-0.040821994520255166
2020,Q2,16000.0,16000.0,1500.0,9.0,6000.0,14.8,3.9,0.4,0.9,18.1,5.1,2020-04-01,31,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14560.0,-0.09431067947124129
2020,Q1,97000.0,108000.0,4800.0,4.0,9000.0,24.4,10.4,10.8,14.5,1.3,0.3,2020-01-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,93120.0,-0.040821994520255166
2020,Q2,89000.0,95000.0,2500.0,3.0,10500.0,28.0,1.7,7.5,2.2,5.9,0.7,2020-04-01,32,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,86330.0,-0.030459207484708574
2020,Q1,18500.0,24000.0,1000.0,4.0,1100.0,15.5,3.9,2.8,1.8,2.7,3.2,2020-01-01,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,17760.0,-0.040821994520255166
2020,Q2,24000.0,27000.0,1000.0,4.0,6000.0,27.3,2.7,1.4,0.3,3.4,1.3,2020-04-01,33,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,23040.0,-0.040821994520255166
2020,Q1,13000.0,16500.0,800.0,5.0,3500.0,15.5,11.5,9.6,0.3,6.4,5.4,2020-01-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12350.0,-0.05129329438755058
2020,Q2,19500.0,20000.0,1700.0,9.0,2700.0,27.4,5.8,0.5,,5.3,0.4,2020-04-01,34,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17745.0,-0.09431067947124129
2020,Q1,20000.0,20000.0,1200.0,6.0,20.0,14.7,0.1,,2.1,0.3,0.3,2020-01-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18800.0,-0.06187540371808753
2020,Q2,9500.0,205000.0,4600.0,2.0,8500.0,53.4,31.4,4.8,0.4,37.5,5.3,2020-04-01,35,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,9310.0,-0.020202707317519466
2020,Q1,8000.0,14000.0,1500.0,11.0,1000.0,18.9,17.3,1.0,,4.1,7.8,2020-01-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7120.0,-0.11653381625595151
2020,Q2,13500.0,13500.0,1200.0,9.0,4200.0,31.2,7.8,0.2,6.8,3.3,3.0,2020-04-01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,12285.0,-0.09431067947124129
2020,Q1,235000.0,340000.0,35000.0,10.0,83000.0,12.2,6.8,1.3,3.4,5.2,4.6,2020-01-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,211500.0,-0.10536051565782628
2020,Q2,360000.0,385000.0,25000.0,6.0,75000.0,30.2,7.7,3.3,4.6,5.7,5.8,2020-04-01,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,338400.0,-0.06187540371808753
2020,Q1,12000.0,17000.0,400.0,2.0,4200.0,38.9,17.2,17.1,2.3,15.7,22.4,2020-01-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11760.0,-0.020202707317519466
2020,Q2,21000.0,31000.0,2700.0,9.0,7000.0,38.4,,0.3,13.1,0.1,7.7,2020-04-01,38,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,19110.0,-0.09431067947124129
2020,Q1,6500.0,7500.0,520.0,7.0,,9.1,0.8,0.6,0.9,2.0,3.1,2020-01-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6045.0,-0.07257069283483537
2020,Q2,7000.0,7000.0,260.0,4.0,700.0,10.7,0.5,0.1,,1.1,,2020-04-01,39,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6720.0,-0.040821994520255166
2020,Q1,6000.0,7000.0,1100.0,16.0,1600.0,17.5,10.6,0.3,0.3,3.8,3.5,2020-01-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5040.0,-0.1743533871447778
2020,Q2,7500.0,8000.0,1200.0,15.0,4800.0,33.7,7.9,0.3,0.4,7.9,1.1,2020-04-01,40,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6375.0,-0.16251892949777494
2020,Q1,49000.0,74000.0,1500.0,2.0,580.0,1.7,0.1,0.1,0.5,0.2,0.3,2020-01-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,48020.0,-0.020202707317519466
2020,Q2,50000.0,114000.0,3100.0,3.0,5000.0,10.6,,0.7,1.0,1.3,0.4,2020-04-01,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,48500.0,-0.030459207484708574
2020,Q1,6000.0,8000.0,1100.0,14.0,450.0,17.3,7.0,1.3,0.6,2.6,0.3,2020-01-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5160.0,-0.15082288973458366
2020,Q2,7500.0,7500.0,570.0,8.0,1600.0,46.2,1.8,0.7,0.5,2.8,1.9,2020-04-01,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6900.0,-0.08338160893905101
2020,Q1,16000.0,26000.0,1500.0,6.0,2000.0,9.0,1.9,0.4,,2.7,3.1,2020-01-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,15040.0,-0.06187540371808753
2020,Q2,27000.0,53000.0,1700.0,3.0,11500.0,46.1,27.3,25.0,25.1,25.8,26.1,2020-04-01,43,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,26190.0,-0.030459207484708574
2020,Q1,4000.0,17000.0,140.0,1.0,450.0,0.2,0.1,0.1,,0.8,1.7,2020-01-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3960.0,-0.01005033585350145
2020,Q2,17500.0,24000.0,1600.0,7.0,2300.0,28.8,,0.1,1.1,3.5,1.2,2020-04-01,44,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,16274.999999999998,-0.0725706928348355
2020,Q1,5500.0,7000.0,410.0,6.0,1900.0,12.4,3.4,,0.1,1.7,4.3,2020-01-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5170.0,-0.06187540371808753
2020,Q2,8500.0,8500.0,4100.0,48.0,4700.0,28.5,18.0,1.6,7.7,7.9,9.5,2020-04-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4420.0,-0.6539264674066639
2020,Q3,9000.0,19000.0,3700.0,19.0,1800.0,64.9,29.1,,12.0,5.4,11.7,2020-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7290.000000000001,-0.21072103131565253
